mmsi,mean_frequency,std_frequency,mean_bandwidth,mean_power,mean_signal_strength,mean_noise_level,mean_snr,mean_lat,mean_lon,nb_signatures,name,flag,type
486924016,158.88,2.2852461574193694,41.760000000000005,226.11999999999998,-63.92,-86.8,23.060000000000002,19.715339999999998,3.63048,5,NAVIRE-4016,Panama,Tanker
487307571,159.02125,2.0184466269174104,32.85,244.3,-70.3125,-97.45,22.225,10.100237499999999,4.7811125000000025,8,NAVIRE-7571,Denmark,General Cargo
488479599,158.47285714285712,2.2976706631261345,24.885714285714283,232.6,-85.07142857142857,-91.15714285714286,34.15714285714286,0.9782857142857152,-12.265628571428573,7,NAVIRE-9599,Liberia,Tanker
488577018,158.72285714285712,2.3931479567417324,32.871428571428574,211.0,-55.34285714285714,-82.62857142857142,27.74285714285714,21.9058,-58.62171428571428,7,NAVIRE-7018,Bahamas,Passenger Ship
489144334,158.26666666666668,0.5993607705992446,20.533333333333335,322.3333333333333,-74.16666666666667,-86.56666666666666,14.1,5.154699999999999,28.10656666666667,3,NAVIRE-4334,France,Bulk Carrier
489917841,158.04222222222222,1.2479360738613385,32.05555555555556,260.4222222222222,-87.32222222222222,-90.05555555555556,21.155555555555555,-12.865511111111111,18.265144444444445,9,NAVIRE-7841,Marshall Islands,Tanker
491037315,158.96833333333333,2.1242355487720004,35.050000000000004,265.0833333333333,-77.13333333333334,-94.61666666666667,21.46666666666667,16.891516666666664,-73.38091666666666,6,NAVIRE-7315,Marshall Islands,Bulk Carrier
491185579,160.41333333333333,0.711777118673165,34.53333333333333,193.73333333333335,-72.75,-89.01666666666667,22.21666666666667,-29.08836666666667,-38.57901666666667,6,NAVIRE-5579,France,Container Ship
492235960,158.91285714285712,0.9869264458528869,27.114285714285717,288.4142857142857,-56.57142857142857,-84.92857142857143,28.24285714285714,-10.246328571428569,45.55391428571428,7,NAVIRE-5960,Panama,Bulk Carrier
492381951,158.77166666666668,1.3031103816126455,28.916666666666668,276.59999999999997,-71.45,-90.95,29.666666666666668,-30.393600000000003,-10.4813,6,NAVIRE-1951,Singapore,Passenger Ship
492428548,159.3,0.3818376618407401,48.349999999999994,141.85,-43.15,-106.75,14.100000000000001,-57.4078,24.311700000000002,2,NAVIRE-8548,Bahamas,Container Ship
493976714,157.48000000000002,0.4666904755831089,26.15,202.25,-62.9,-82.15,30.849999999999998,23.05475,37.58205,2,NAVIRE-6714,Singapore,Passenger Ship
494975711,159.66,1.9072703007177534,26.400000000000002,319.26666666666665,-84.33333333333333,-91.5,21.616666666666664,21.57935,50.98423333333333,6,NAVIRE-5711,Bahamas,Container Ship
497077187,158.552,2.4300144032494932,29.919999999999998,209.9,-72.28,-100.3,17.22,26.74044,-5.917700000000002,5,NAVIRE-7187,Singapore,Tanker
497246798,158.1257142857143,1.9391996385352444,39.857142857142854,202.05714285714288,-74.47142857142856,-94.61428571428571,25.471428571428568,-8.727728571428571,-29.885771428571427,7,NAVIRE-6798,Denmark,Passenger Ship
498001386,160.975,0.7141778489984065,22.5,350.4,-60.45,-95.75,19.299999999999997,-7.619500000000002,-74.1254,2,NAVIRE-1386,USA,Container Ship
498567471,160.22,1.9680447149391702,28.483333333333334,251.51666666666665,-73.5,-89.7,32.56666666666666,10.842683333333333,18.165650000000003,6,NAVIRE-7471,Panama,Bulk Carrier
498768789,159.7125,1.0538738064872866,26.175,262.15,-53.925000000000004,-75.75,18.7,46.6012625,41.592074999999994,8,NAVIRE-8789,Singapore,Fishing Vessel
499604556,159.07,1.847931275778406,29.939999999999998,260.6,-66.52000000000001,-83.53999999999999,12.040000000000001,15.981639999999999,22.56746,5,NAVIRE-4556,China,General Cargo
499938651,159.20666666666668,1.8415717924280506,25.916666666666668,167.46666666666667,-70.36666666666667,-87.03333333333335,20.5,16.00095,-49.31211666666667,6,NAVIRE-8651,Bahamas,Passenger Ship
500125271,159.46,1.1920850081544898,21.7,178.29999999999998,-77.64285714285714,-92.60000000000001,23.614285714285717,-4.332971428571431,-32.69287142857143,7,NAVIRE-5271,Singapore,General Cargo
500902964,157.00666666666666,0.26764404221527044,19.066666666666666,280.73333333333335,-87.39999999999999,-84.06666666666666,17.933333333333334,24.66763333333333,37.34363333333334,3,NAVIRE-2964,Liberia,Bulk Carrier
503603324,157.225,1.1525840533340692,32.6,228.3,-79.7,-100.35,15.1,-38.989999999999995,-15.366150000000005,2,NAVIRE-3324,Singapore,Fishing Vessel
504126903,159.0611111111111,2.0472752895278004,28.622222222222224,112.87777777777778,-58.044444444444444,-83.11111111111111,18.08888888888889,22.614833333333333,17.23988888888889,9,NAVIRE-6903,Liberia,Container Ship
504143081,158.71666666666667,1.612492894041184,27.233333333333334,374.4666666666667,-59.800000000000004,-86.96666666666665,20.3,15.2363,11.878366666666674,3,NAVIRE-3081,Malta,Tanker
504831183,158.41833333333332,1.8802597338311082,28.78333333333333,159.83333333333334,-52.98333333333333,-98.41666666666667,28.316666666666666,-3.8577333333333343,66.99348333333333,6,NAVIRE-1183,China,General Cargo
505223390,158.48333333333332,1.677827960986059,30.099999999999998,194.6,-61.083333333333336,-92.53333333333335,28.71666666666667,2.29135,-27.60826666666667,6,NAVIRE-3390,Singapore,Fishing Vessel
506756098,159.8325,1.6112705722946943,29.9625,203.8875,-72.7375,-91.625,22.425,5.3048625000000005,5.818425000000003,8,NAVIRE-6098,Denmark,Fishing Vessel
507138220,159.46499999999997,2.36880771697494,14.850000000000001,482.35,-24.3,-84.7,48.0,2.1233500000000003,-89.4316,2,NAVIRE-8220,Bahamas,General Cargo
507796518,159.06666666666666,0.6543189843901299,33.800000000000004,279.09999999999997,-56.666666666666664,-91.10000000000001,36.699999999999996,15.126799999999998,38.91166666666667,3,NAVIRE-6518,USA,Passenger Ship
507890656,159.42428571428573,1.8640534429289384,33.31428571428572,198.12857142857143,-55.4,-91.05714285714285,19.557142857142857,11.592200000000002,7.27562857142857,7,NAVIRE-0656,China,General Cargo
508742093,158.41666666666666,1.847621894941362,33.833333333333336,185.41666666666666,-84.75,-82.10000000000001,26.733333333333334,4.360733333333334,-10.879533333333333,6,NAVIRE-2093,Liberia,General Cargo
509022925,158.27333333333334,2.3420731557034378,34.199999999999996,148.04999999999998,-92.96666666666665,-88.91666666666667,34.13333333333333,12.185233333333334,35.7319,6,NAVIRE-2925,Malta,Passenger Ship
510468741,157.70333333333335,1.0066445913694348,20.133333333333333,139.03333333333333,-90.56666666666666,-78.46666666666667,27.166666666666668,62.16193333333334,45.454066666666655,3,NAVIRE-8741,France,Bulk Carrier
510828755,159.48,,28.3,292.2,-78.9,-90.1,18.7,22.0041,76.0046,1,NAVIRE-8755,USA,Tanker
510872204,157.76,,12.3,241.9,-100.6,-73.8,28.4,-76.3022,172.7751,1,NAVIRE-2204,France,Container Ship
510967857,158.02249999999998,1.8783215024768023,23.349999999999998,86.65,-66.275,-79.725,21.5,3.5454000000000008,-9.762474999999998,4,NAVIRE-7857,France,Bulk Carrier
511165374,160.23000000000002,0.5374011537017798,39.900000000000006,104.10000000000001,-36.4,-101.25,41.599999999999994,23.272350000000003,89.4816,2,NAVIRE-5374,Singapore,Fishing Vessel
511350085,159.17333333333332,1.8575647139916038,22.666666666666668,285.5833333333333,-58.88333333333333,-89.35000000000001,23.71666666666667,6.2637333333333345,78.96466666666667,6,NAVIRE-0085,Bahamas,Container Ship
512009169,158.91857142857143,1.0785550298343414,23.74285714285714,281.9,-91.64285714285714,-94.42857142857143,19.74285714285714,-21.904242857142858,48.03957142857143,7,NAVIRE-9169,Liberia,Tanker
512084278,158.71166666666667,1.4094313274036046,31.933333333333334,152.93333333333334,-58.699999999999996,-91.73333333333333,32.699999999999996,-33.308616666666666,26.44846666666666,6,NAVIRE-4278,France,Bulk Carrier
512894233,158.63,,17.9,62.2,-104.6,-67.1,13.9,31.2641,-173.8754,1,NAVIRE-4233,Panama,General Cargo
513453764,159.58666666666667,1.527477222961667,22.95,275.15000000000003,-86.55,-89.38333333333333,27.05,-9.246083333333333,-9.444816666666664,6,NAVIRE-3764,USA,General Cargo
513758672,158.62,1.6952064770994744,33.900000000000006,244.35555555555553,-68.37777777777778,-95.97777777777777,21.433333333333334,-11.170533333333333,2.5946777777777785,9,NAVIRE-8672,Liberia,General Cargo
515184149,157.804,1.5982897109097631,27.3,239.32,-62.160000000000004,-92.17999999999999,20.34,1.8875399999999984,-71.38068,5,NAVIRE-4149,USA,Fishing Vessel
515300056,159.76874999999998,2.0520264374515325,36.7,315.675,-63.4875,-92.4875,30.2375,18.117525,14.456599999999998,8,NAVIRE-0056,Denmark,Bulk Carrier
515571477,157.43599999999998,2.44005737637458,20.339999999999996,250.16,-47.28,-99.08,37.58,-24.08362,30.43206,5,NAVIRE-1477,Malta,Tanker
516479771,158.37,2.295234192843943,30.766666666666666,201.70000000000002,-85.0,-101.16666666666667,28.133333333333336,19.086,46.73333333333333,3,NAVIRE-9771,France,Bulk Carrier
517049090,159.195,2.043371397144101,25.924999999999997,405.5,-82.69999999999999,-74.75,24.65,-24.4022,49.599075,4,NAVIRE-9090,Liberia,General Cargo
517405518,158.663,1.5697774081413922,30.4,314.05,-71.45,-92.65,32.39,-3.4561500000000023,-23.512790000000003,10,NAVIRE-5518,Malta,Passenger Ship
518636217,158.885,2.2273863607376185,38.4,329.2,-109.80000000000001,-113.25,21.85,-4.796149999999997,-92.0376,2,NAVIRE-6217,Denmark,Container Ship
518745437,157.48000000000002,2.0647518010647,31.7,423.25,-45.5,-107.0,11.3,-3.1679999999999993,86.48010000000001,2,NAVIRE-5437,China,Passenger Ship
519121293,159.3,1.9607524066031388,34.4,272.82,-72.56,-86.38,33.36,-9.29922,8.600940000000003,5,NAVIRE-1293,Liberia,General Cargo
520054675,158.2125,0.665450974903475,22.675,286.125,-62.8,-76.425,28.625,9.140825,3.478674999999999,4,NAVIRE-4675,Singapore,Container Ship
520255194,160.08,2.078893936688448,29.4,142.70000000000002,-82.25,-91.75,14.15,-21.549300000000002,16.41955,2,NAVIRE-5194,Singapore,Container Ship
520578344,158.92,2.535133132598766,39.53333333333333,322.1666666666667,-47.13333333333333,-83.66666666666667,31.433333333333334,-1.6904000000000003,39.03483333333333,3,NAVIRE-8344,Bahamas,Passenger Ship
520580257,157.865,0.9475054969057871,36.075,261.95,-65.5,-100.25,22.9,-25.0165,-75.7553,4,NAVIRE-0257,France,Passenger Ship
522395156,159.75,0.5939696961966822,30.450000000000003,404.65,-72.45,-104.9,11.05,-54.0607,-68.07225,2,NAVIRE-5156,USA,Fishing Vessel
522604490,157.92428571428573,1.4674110665029259,31.82857142857143,272.3285714285714,-61.0,-87.81428571428572,29.2,18.651614285714288,-90.48662857142858,7,NAVIRE-4490,USA,Passenger Ship
524295608,159.0825,2.6555774638798724,25.45,200.625,-82.4,-83.275,43.775,-43.413574999999994,-48.7082,4,NAVIRE-5608,Panama,Bulk Carrier
525093906,158.94571428571427,2.0440715671004677,36.48571428571429,300.6857142857143,-71.9,-85.21428571428571,20.114285714285717,21.254657142857145,21.55401428571429,7,NAVIRE-3906,USA,Passenger Ship
525197879,158.43,1.441989366581234,25.214285714285715,254.29999999999998,-68.35714285714286,-98.11428571428571,15.528571428571428,-6.749414285714286,-35.56234285714286,7,NAVIRE-7879,Liberia,Tanker
525724682,159.63333333333333,2.3028098778087123,33.36666666666667,223.73333333333335,-52.13333333333333,-108.06666666666666,30.96666666666667,12.323433333333336,-8.342133333333335,3,NAVIRE-4682,USA,Bulk Carrier
525862714,160.525,2.0293964620053946,14.95,200.45,-52.4,-75.9,25.0,-15.7405,-13.2314,2,NAVIRE-2714,Panama,Bulk Carrier
527862060,158.83833333333334,1.6991223224555172,27.2,353.0833333333333,-56.31666666666666,-94.95,23.683333333333337,9.332283333333335,-47.52043333333333,6,NAVIRE-2060,Marshall Islands,General Cargo
528269609,158.0925,2.119282504371073,22.025,330.975,-71.175,-79.725,31.025000000000002,28.139900000000004,35.8724,4,NAVIRE-9609,China,Fishing Vessel
529075482,158.254,0.6490993760588534,20.54,224.9,-79.88,-84.62,13.14,29.957759999999997,-40.99486,5,NAVIRE-5482,Marshall Islands,Container Ship
529630684,159.65333333333334,3.0947428541533593,24.53333333333333,249.96666666666667,-77.2,-92.16666666666667,7.466666666666666,-35.316399999999994,105.05496666666666,3,NAVIRE-0684,Denmark,Tanker
530158148,160.23,1.0182337649086268,28.599999999999998,265.1,-92.15,-80.8,17.3,-38.30865,42.5353,2,NAVIRE-8148,Denmark,General Cargo
531169485,158.515,1.8069504697140966,26.133333333333336,301.6,-90.63333333333333,-97.23333333333333,21.78333333333333,-29.547749999999997,9.79503333333333,6,NAVIRE-9485,Liberia,General Cargo
531282226,159.3225,1.046760308216318,28.075,187.85,-52.675,-84.2375,26.112499999999997,0.9651750000000021,18.932875000000003,8,NAVIRE-2226,Singapore,Container Ship
535166257,160.222,1.7448123108231368,32.36,204.16,-60.120000000000005,-87.44,9.620000000000001,46.34072,11.24008,5,NAVIRE-6257,Singapore,Container Ship
535376810,157.63,1.2082632163564337,27.566666666666666,256.8333333333333,-66.33333333333333,-83.43333333333334,31.099999999999998,-26.801366666666667,4.826933333333329,3,NAVIRE-6810,USA,Tanker
535652730,158.6575,2.356287687585435,21.025,260.5,-67.15,-89.55,22.375,-7.353525,9.808824999999999,4,NAVIRE-2730,Malta,Bulk Carrier
536588185,158.682,1.272406294301389,30.830000000000002,303.26,-83.06,-82.5,26.080000000000002,-15.97778,-10.689750000000004,10,NAVIRE-8185,USA,General Cargo
537006791,158.884,1.1839045569639444,33.32,294.2,-60.64,-94.3,17.32,14.56144,31.192640000000004,5,NAVIRE-6791,Denmark,Passenger Ship
537057172,158.93,1.957404744383055,32.957142857142856,148.6142857142857,-71.91428571428571,-89.45714285714287,24.614285714285717,2.7677571428571435,26.382785714285713,7,NAVIRE-7172,China,Passenger Ship
537549824,159.0,1.375590782173237,37.980000000000004,299.94,-53.5,-88.82000000000001,24.74,-3.946820000000001,-26.130740000000003,5,NAVIRE-9824,Malta,General Cargo
538393289,160.125,2.0827305794717264,30.325000000000003,156.22500000000002,-76.525,-89.55,19.95,8.986699999999999,-32.998325,4,NAVIRE-3289,Malta,Bulk Carrier
538642695,158.98333333333335,1.7341952984982185,28.566666666666666,200.0,-72.10000000000001,-87.53333333333335,27.599999999999998,37.08156666666667,-6.804166666666674,3,NAVIRE-2695,Singapore,Passenger Ship
539476072,158.66750000000002,2.1588635127461555,38.3,439.325,-50.025000000000006,-93.2,36.8,12.752875000000003,15.381124999999999,4,NAVIRE-6072,Panama,Tanker
539864913,159.36666666666667,1.5625961303762,31.333333333333332,299.26666666666665,-69.10000000000001,-84.75,21.833333333333332,-2.291450000000001,-54.85911666666667,6,NAVIRE-4913,China,General Cargo
541119258,159.095,2.159080822942946,25.299999999999997,130.26666666666665,-68.58333333333333,-95.16666666666667,26.083333333333332,40.15878333333333,61.103849999999994,6,NAVIRE-9258,Liberia,Tanker
543045682,160.54,0.5656854249492461,40.8,388.75,-67.0,-66.95,15.35,-17.9926,140.38004999999998,2,NAVIRE-5682,USA,Tanker
543131057,158.5275,2.616873134104892,28.05,262.05,-67.95,-83.3,17.900000000000002,-22.95525,-15.333225000000002,4,NAVIRE-1057,Malta,Container Ship
543784647,158.8725,1.8522846253568384,34.825,168.60000000000002,-75.15,-93.175,34.925,-1.609975000000002,47.149125000000005,4,NAVIRE-4647,Malta,Container Ship
544068709,159.066,2.3740429650703416,32.22,276.14,-70.47999999999999,-89.24,27.880000000000003,2.0037399999999974,39.3769,5,NAVIRE-8709,Marshall Islands,Container Ship
544496921,158.35142857142858,1.6686364550277681,28.285714285714285,173.07142857142858,-79.71428571428571,-83.51428571428572,13.171428571428573,5.562785714285717,-24.06547142857143,7,NAVIRE-6921,Denmark,Tanker
544913102,159.83,2.688326617061252,23.733333333333334,291.76666666666665,-78.33333333333333,-88.03333333333335,32.96666666666667,57.9515,-46.500099999999996,3,NAVIRE-3102,Malta,Tanker
545033469,158.0,0.4309292285283036,24.333333333333332,243.86666666666667,-43.53333333333333,-90.03333333333335,15.966666666666667,6.478533333333334,12.996599999999995,3,NAVIRE-3469,Singapore,Bulk Carrier
545105896,156.3,,12.8,48.4,-87.8,-109.3,11.1,60.5147,-83.5274,1,NAVIRE-5896,Bahamas,Container Ship
545386868,158.58333333333334,1.8780930044418271,26.433333333333334,395.09999999999997,-40.0,-93.96666666666665,27.8,-12.363633333333333,-130.74426666666668,3,NAVIRE-6868,Denmark,General Cargo
548068452,158.99,2.0081832585697876,36.2,273.3,-69.3,-100.55,38.45,-42.7532,62.3755,2,NAVIRE-8452,Marshall Islands,Bulk Carrier
548124432,158.005,1.1070230349906918,30.825000000000003,273.9,-56.125,-72.52499999999999,21.724999999999998,-31.6772,33.91175,4,NAVIRE-4432,China,Bulk Carrier
548384565,159.7757142857143,1.416519880350637,30.900000000000002,247.57142857142858,-71.02857142857142,-100.34285714285714,14.157142857142858,5.891228571428572,-44.50572857142857,7,NAVIRE-4565,Panama,Tanker
548536338,158.375,1.4972069233838659,32.8,261.35,-75.1,-99.325,23.275,14.662537500000001,16.31845,8,NAVIRE-6338,Panama,General Cargo
548806116,158.26,3.2166908461958115,26.399999999999995,194.13333333333333,-63.93333333333334,-75.56666666666666,24.966666666666665,77.91486666666667,83.15986666666667,3,NAVIRE-6116,China,General Cargo
548985726,159.202,1.4864286057527236,31.96,281.82,-70.58,-87.84,21.34,9.405200000000002,-4.4487600000000045,5,NAVIRE-5726,Bahamas,Fishing Vessel
549787961,158.91833333333332,2.0896833890966957,26.650000000000002,284.3666666666667,-88.46666666666665,-88.08333333333333,26.599999999999998,-17.129,40.20248333333333,6,NAVIRE-7961,China,General Cargo
551710952,158.916,1.3163510170163508,37.56,346.7,-80.88,-94.53999999999999,28.74,-40.7665,-52.43504,5,NAVIRE-0952,China,Tanker
552519459,158.72,1.636658180561842,29.988888888888887,188.65555555555557,-51.87777777777777,-91.62222222222222,17.08888888888889,-10.26311111111111,-70.74035555555555,9,NAVIRE-9459,Malta,General Cargo
553298294,158.614,1.1524886116574116,35.0,263.38,-89.96000000000001,-69.36,12.819999999999999,17.087,-24.5997,5,NAVIRE-8294,Malta,Fishing Vessel
554310783,159.59142857142857,1.8110625662984856,25.642857142857142,343.42857142857144,-67.35714285714286,-98.8,21.057142857142857,24.765428571428572,11.057085714285716,7,NAVIRE-0783,Liberia,Container Ship
554544656,158.3725,1.8071593731599842,29.775,231.175,-82.0,-100.5,41.325,4.745475000000001,-71.4532,4,NAVIRE-4656,Liberia,General Cargo
556310104,159.655,1.3898800907512467,29.225,253.5,-46.775000000000006,-98.5,21.375,-27.185724999999998,29.647550000000003,4,NAVIRE-0104,Marshall Islands,Passenger Ship
556460612,159.394,1.8382138069332385,31.839999999999996,221.34,-64.0,-87.47999999999999,28.04,13.607800000000001,-44.39882,5,NAVIRE-0612,China,Bulk Carrier
556615041,157.405,1.5344217151748194,23.3,277.7,-46.650000000000006,-88.85,22.55,20.3313,-19.456599999999998,2,NAVIRE-5041,Panama,Fishing Vessel
556636357,159.96666666666667,2.9908248583515107,40.233333333333334,145.03333333333333,-87.66666666666667,-92.63333333333333,22.866666666666664,-0.839499999999998,43.731100000000005,3,NAVIRE-6357,China,Passenger Ship
557579724,158.47666666666666,2.1982796303776544,23.76666666666667,206.16666666666666,-82.8,-81.36666666666666,31.0,-1.3888666666666676,-14.320666666666662,3,NAVIRE-9724,France,General Cargo
557703737,159.994,0.7791854721438215,25.839999999999996,212.88000000000002,-81.5,-83.1,28.54,4.50156,71.1205,5,NAVIRE-3737,Marshall Islands,General Cargo
558380004,157.79500000000002,0.5444722215136588,26.900000000000002,266.85,-64.9,-110.05,31.3,21.580350000000003,-9.08319999999999,2,NAVIRE-0004,Singapore,Fishing Vessel
558449339,159.16500000000002,1.0870577006049087,31.119999999999997,284.14,-74.95,-87.1,31.860000000000003,-9.999660000000002,-26.98365,10,NAVIRE-9339,Panama,Fishing Vessel
559795298,160.4875,1.4589808086469114,18.075,214.35,-81.325,-80.30000000000001,22.3,-17.633325,-96.9659,4,NAVIRE-5298,Panama,General Cargo
559968652,158.96999999999997,1.4658615214269082,29.8,219.6,-94.3,-93.44,18.240000000000002,4.3001000000000005,-56.024300000000004,5,NAVIRE-8652,Panama,Tanker
560033049,159.03333333333333,1.72424862863027,30.0,247.76666666666665,-82.3,-93.60000000000001,22.366666666666664,-0.5488333333333356,25.86426666666667,3,NAVIRE-3049,China,Passenger Ship
561690462,159.616,1.9942993757207066,25.28,278.36,-73.1,-104.02000000000001,26.660000000000004,34.67784,25.813,5,NAVIRE-0462,Panama,Bulk Carrier
562875712,160.32,,43.2,3.5,-113.0,-88.8,49.7,58.5007,145.9872,1,NAVIRE-5712,France,Tanker
563249678,158.34142857142857,1.8277438603501264,30.82857142857143,264.2142857142857,-79.74285714285715,-94.47142857142856,32.51428571428572,3.279999999999999,14.843642857142855,7,NAVIRE-9678,USA,Tanker
563404199,158.39499999999998,1.7606958851544996,25.75,185.35,-86.25,-85.75,23.15,-12.939700000000002,76.39535000000001,2,NAVIRE-4199,Denmark,Bulk Carrier
563497602,157.765,1.0960155108391465,34.45,121.85,-72.85,-74.69999999999999,28.65,-62.927499999999995,16.3045,2,NAVIRE-7602,Liberia,Passenger Ship
564065072,157.98,1.6572131895310145,28.02,296.89,-73.3,-85.32,18.759999999999998,1.9278399999999976,17.40064,10,NAVIRE-5072,Liberia,Container Ship
565056189,158.50666666666666,1.9544888504841111,21.349999999999998,158.53333333333333,-64.78333333333333,-86.08333333333333,7.483333333333333,13.721966666666667,-3.094366666666666,6,NAVIRE-6189,France,Passenger Ship
565842368,158.98000000000002,0.8771544903835373,27.6,216.575,-82.2,-89.9,13.7,53.7787,-99.041175,4,NAVIRE-2368,China,Bulk Carrier
566098838,159.095,2.421377707008964,26.766666666666666,258.21666666666664,-63.21666666666667,-89.56666666666666,14.949999999999998,-4.7829500000000005,39.32581666666667,6,NAVIRE-8838,China,Bulk Carrier
566572399,158.88,2.0677427306122937,32.333333333333336,260.65000000000003,-69.51666666666667,-104.51666666666667,23.150000000000002,28.116733333333332,-31.95208333333333,6,NAVIRE-2399,Panama,Container Ship
566835528,159.07500000000002,2.0097537162548136,28.683333333333334,151.41666666666666,-64.06666666666666,-90.45,16.71666666666667,7.109466666666665,-15.619283333333334,6,NAVIRE-5528,Malta,Tanker
567624139,159.03,1.9032453486460645,36.0,168.4625,-62.5,-97.0375,37.125,45.8346375,-56.144149999999996,8,NAVIRE-4139,Malta,Fishing Vessel
567867003,158.25428571428571,1.2444256659580966,31.014285714285712,235.92857142857142,-54.457142857142856,-91.2,20.400000000000002,19.9983,67.40578571428571,7,NAVIRE-7003,USA,Container Ship
568118485,159.79888888888888,1.4764014058212984,33.0,345.1666666666667,-59.300000000000004,-96.42222222222222,22.044444444444444,-2.8615777777777773,53.69231111111111,9,NAVIRE-8485,Panama,Fishing Vessel
568947254,159.51999999999998,1.1166019881766243,33.733333333333334,264.26666666666665,-76.93333333333334,-101.66666666666667,20.366666666666664,-11.967533333333334,-40.32646666666667,3,NAVIRE-7254,Bahamas,Fishing Vessel
570192084,158.93,2.4526414332307134,34.5,263.76,-66.0,-90.24,25.08,-15.230100000000002,-18.301979999999997,5,NAVIRE-2084,Malta,Fishing Vessel
570320500,159.502,1.3238088985952638,26.32,183.18,-69.74,-95.36,20.919999999999998,-21.77626,-5.27482,5,NAVIRE-0500,France,General Cargo
570452367,159.208,1.4373308596144418,38.980000000000004,281.36,-74.44,-89.97999999999999,26.68,31.39606,11.849160000000001,5,NAVIRE-2367,Malta,Fishing Vessel
570495346,158.78,0.18384776310849593,24.7,368.1,-72.1,-92.8,31.0,55.6051,-106.26325,2,NAVIRE-5346,Panama,Bulk Carrier
570937640,157.16,0.3111269837220793,40.3,152.85,-94.55000000000001,-89.5,32.0,10.985700000000001,-104.70665,2,NAVIRE-7640,France,General Cargo
571342118,158.185,1.907294269002936,25.825000000000003,202.5625,-44.6125,-85.1875,26.674999999999997,-26.287275,-16.7237375,8,NAVIRE-2118,USA,Tanker
571770455,159.63333333333333,2.1238016228766314,28.166666666666668,245.13333333333333,-100.60000000000001,-90.13333333333333,30.833333333333332,19.578366666666668,3.338766666666667,3,NAVIRE-0455,Panama,Passenger Ship
571927479,158.57500000000002,1.5145263285925397,24.016666666666666,320.98333333333335,-63.54999999999999,-79.58333333333333,21.983333333333334,-1.0404333333333327,-24.649183333333337,6,NAVIRE-7479,Malta,Passenger Ship
572005284,159.99,1.2668227973951158,21.416666666666668,307.1333333333333,-77.76666666666667,-84.66666666666667,13.533333333333331,-4.155133333333332,45.68461666666667,6,NAVIRE-5284,Malta,Fishing Vessel
572199062,159.974,1.5765405164473287,26.5,257.46,-61.18000000000001,-76.64,22.48,3.9047799999999997,-12.542159999999996,5,NAVIRE-9062,Malta,Fishing Vessel
572400748,156.97,1.2869343417595116,29.799999999999997,270.75,-78.65,-99.25,31.75,45.968,73.5723,2,NAVIRE-0748,Bahamas,Container Ship
573145682,159.7225,1.7693007093199373,16.7,429.975,-65.475,-87.125,29.025,32.429625,-24.016875000000002,4,NAVIRE-5682,Marshall Islands,Passenger Ship
573332179,158.0,0.25455844122716675,35.05,321.15,-52.75,-92.69999999999999,24.0,-51.655550000000005,-39.6864,2,NAVIRE-2179,Malta,Container Ship
574475615,158.29,1.9050459312048111,28.314285714285713,223.35714285714286,-71.84285714285714,-94.85714285714286,29.071428571428573,28.08757142857143,-82.55865714285714,7,NAVIRE-5615,Bahamas,Bulk Carrier
575896922,159.2057142857143,2.5113001754924764,25.2,137.82857142857142,-87.18571428571428,-79.95714285714287,20.685714285714287,6.3138571428571435,-36.14371428571428,7,NAVIRE-6922,Malta,Bulk Carrier
576154640,158.58800000000002,0.6701641589938983,28.860000000000003,193.1,-80.76,-93.42,34.5,-7.8725799999999975,-80.61836,5,NAVIRE-4640,Singapore,Container Ship
577242803,159.642,1.5546607346942358,30.54,198.72,-68.52000000000001,-98.58,28.48,11.467059999999998,-84.37465999999999,5,NAVIRE-2803,China,Bulk Carrier
578585585,158.14499999999998,1.6755198198370107,28.175,285.625,-58.375,-92.875,23.775,27.2498,-26.607799999999997,4,NAVIRE-5585,Bahamas,Fishing Vessel
579409855,159.45749999999998,1.8631223792333098,22.85,305.575,-67.375,-74.2,16.7,-19.067524999999996,104.904925,4,NAVIRE-9855,Panama,Fishing Vessel
580046531,158.57666666666668,1.7048597205244433,26.066666666666666,310.1666666666667,-52.48333333333333,-92.45,26.599999999999998,-12.197033333333332,-95.08126666666668,6,NAVIRE-6531,Marshall Islands,Container Ship
580125089,161.1125,0.9344294159182485,33.45,362.95,-72.675,-95.25,30.175,-13.993149999999996,-9.2216,4,NAVIRE-5089,France,Tanker
580232268,159.75666666666666,2.1947513146899507,28.7,214.86666666666667,-57.5,-83.0,20.866666666666667,7.247166666666666,46.01606666666667,3,NAVIRE-2268,Denmark,Bulk Carrier
580586117,158.54500000000002,0.8623031176255089,34.1,288.27500000000003,-89.72500000000001,-101.875,28.95,-10.153775,10.5321,4,NAVIRE-6117,Singapore,Bulk Carrier
580720286,156.47,0.18384776310849593,12.55,208.45,-83.85,-98.95,21.7,56.28375,-22.14825,2,NAVIRE-0286,Panama,General Cargo
581386673,158.70000000000002,2.001574380331649,25.53333333333333,290.53333333333336,-42.23333333333333,-75.56666666666666,23.933333333333334,2.016433333333334,-11.261566666666667,3,NAVIRE-6673,Panama,Bulk Carrier
583562034,159.66285714285712,1.719706508736434,32.4,293.54285714285714,-61.285714285714285,-92.21428571428571,16.714285714285715,-13.725328571428568,28.87531428571429,7,NAVIRE-2034,Malta,Bulk Carrier
